POLYGON_ID,POLYGON_NAME,POLYGON_LEVEL,POLYGON_VERSION,COUNTRY,DATE_TIME,N_BASELINE,N_CRISIS,N_DIFFERENCE,DENSITY_BASELINE,DENSITY_CRISIS,PERCENT_CHANGE,CLIPPED_Z_SCORE,LAT,LON,DS
PAK.3.1_1,F.A.T.A.,GADM2,3.6,PK,2022-08-14 08:00:00.000,19006.23076923077000,17558.0,-1448.2307692307695000,0.0053360237922366720,0.005044757207770845000,-7.6193675281471830000,-1.22837138002763800000,33.170013305044215,70.38616127056210,2022-08-14
PAK.2.6_1,Zhob,GADM2,3.6,PK,2022-08-14 08:00:00.000,6299.67082895945700,4871.0,-1428.6708289594571000,0.0017686407070783702,0.001399533680319614300,-22.6749003041537880000,-3.52699467891432450000,30.879947250445810,68.96663058059505,2022-08-14
PAK.8.4_1,Mirpur Khas,GADM2,3.6,PK,2022-08-14 08:00:00.000,33359.07692307692000,29252.0,-4107.0769230769220000,0.0093656038543299280,0.008404672391030456000,-12.3113532757948790000,-2.42907500506407330000,25.222414194595153,69.82002142729421,2022-08-14
PAK.2.5_1,Sibi,GADM2,3.6,PK,2022-08-14 08:00:00.000,4838.98821935847400,4101.0,-737.9882193584745000,0.0013585521812484458,0.001178297602749073800,-15.2477275958389120000,-2.27198988954223860000,29.488334147075516,68.57004866839137,2022-08-14
PAK.7.3_1,Faisalabad,GADM2,3.6,PK,2022-08-14 08:00:00.000,234100.15384615384000,226481.0,-7619.1538461538440000,0.0657239200058339100,0.065072426083446220000,-3.2546417311385767000,-0.89397434696713480000,31.209905085174274,72.62371843417888,2022-08-14
PAK.2.3_1,Nasirabad,GADM2,3.6,PK,2022-08-14 08:00:00.000,4620.30559231258800,3898.0,-722.3055923125876000,0.0012971567517688270,0.001119971727753204000,-15.6299032358760840000,-1.30732810753435600000,28.782993915301570,67.82819872158310,2022-08-14
PAK.8.6_1,Sukkur,GADM2,3.6,PK,2022-08-14 08:00:00.000,64516.84615384615600,58964.0,-5552.8461538461560000,0.0181131877360094440,0.016941511789440717000,-8.6066824682973860000,-1.32350672371702400000,27.039829802350530,69.02108870949430,2022-08-14
PAK.2.4_1,Quetta,GADM2,3.6,PK,2022-08-14 08:00:00.000,57562.77787115941000,57031.0,-531.7778711594074000,0.0161608241001154900,0.016386123038864282000,-0.9238064123408387000,-0.35477594086409087000,29.377445454266713,64.30346882797684,2022-08-14
PAK.8.1_1,Hyderabad,GADM2,3.6,PK,2022-08-14 08:00:00.000,112257.53846153847000,106378.0,-5879.5384615384680000,0.0315164486510618100,0.030564482415323330000,-5.2374977815633060000,-1.03605640615712910000,25.323100383720320,68.05136342208650,2022-08-14
PAK.7.5_1,Lahore,GADM2,3.6,PK,2022-08-14 08:00:00.000,699324.89112868650000,698861.0,-463.8911286864895400,0.1963363647887044800,0.200796449879253940000,-0.0663340417638171700,-0.01784958462239540800,31.212249025737595,73.94344561103003,2022-08-14
PAK.5.5_1,Kohat,GADM2,3.6,PK,2022-08-14 08:00:00.000,16986.26582711318800,15295.0,-1691.2658271131877000,0.0047689160304981975,0.004394552995378465000,-9.9560803034810750000,-1.63433984238555570000,33.324038652215350,71.24562877885840,2022-08-14
PAK.5.6_1,Malakand,GADM2,3.6,PK,2022-08-14 08:00:00.000,60116.66863905325000,57646.0,-2470.6686390532486000,0.0168778322258043000,0.016562824581339456000,-4.1097213098650816000,-1.14488095150384400000,35.692411371900940,72.24693033592979,2022-08-14
PAK.8.2_1,Karachi,GADM2,3.6,PK,2022-08-14 08:00:00.000,757474.87743040780000,752888.0,-4586.8774304077960000,0.2126620484127584300,0.216319464896011860000,-0.6055476573020254000,-0.21325690990343957000,25.078783448780808,67.18591128987336,2022-08-14
PAK.2.1_1,Kalat,GADM2,3.6,PK,2022-08-17 16:00:00.000,7411.53309331305500,6315.0,-1096.5330933130554000,0.0025985735370611620,0.002279458344387713500,-14.7929605103854770000,-1.58549545268809070000,27.493773199641932,65.73513763364258,2022-08-17
PAK.5.4_1,Hazara,GADM2,3.6,PK,2022-08-17 16:00:00.000,46805.04501661994400,44071.0,-2734.0450166199444000,0.0164104173657243120,0.015907839856771328000,-5.8412220379849150000,-1.23312156952160760000,34.841214265020795,73.22436616623538,2022-08-17
PAK.7.6_1,Multan,GADM2,3.6,PK,2022-08-17 16:00:00.000,168175.07429912940000,163415.0,-4760.0742991293955000,0.0589642240228682000,0.058986173451800200000,-2.8304111146409587000,-0.70839080409304830000,30.125238653918725,72.23541496058307,2022-08-17
PAK.8.1_1,Hyderabad,GADM2,3.6,PK,2022-08-17 16:00:00.000,82701.07692307692000,67039.0,-15662.0769230769220000,0.0289960022134505300,0.024198354386287875000,-18.9379487260574780000,-3.65247769040752650000,25.323100383720320,68.05136342208650,2022-08-17
PAK.5.3_1,F.A.T.A.,GADM2,3.6,PK,2022-08-17 16:00:00.000,1538.76923076923070,1315.0,-223.7692307692307200,0.0005395111851188473,0.000474661555482160460,-14.5326472498376340000,-1.92325145512146990000,32.932342294260580,70.79861448797378,2022-08-17
PAK.5.7_1,Mardan,GADM2,3.6,PK,2022-08-17 16:00:00.000,40976.19728363031000,37708.0,-3268.1972836303103000,0.0143667525422923450,0.013611055463210120000,-7.9756486540769340000,-1.28278083480622080000,34.305424712427560,72.36232932451856,2022-08-17
PAK.5.1_1,Bannu,GADM2,3.6,PK,2022-08-17 16:00:00.000,16064.07692307692400,13870.0,-2194.0769230769240000,0.0056322605139934140,0.005006506292424004000,-13.6574317918466260000,-2.39984861041117800000,32.682470214647080,70.79360871430961,2022-08-17
PAK.5.2_1,Dera Ismail Khan,GADM2,3.6,PK,2022-08-17 16:00:00.000,16412.49386292168000,12654.0,-3758.4938629216813000,0.0057544197256363180,0.004567579713362174000,-22.8988044490160200000,-2.82995119401322360000,31.937340491088090,70.62908633221942,2022-08-17
PAK.2.5_1,Sibi,GADM2,3.6,PK,2022-08-17 16:00:00.000,4377.53846153846200,3717.0,-660.5384615384619000,0.0015348181625046674,0.001341685932872388300,-15.0858206988633420000,-2.06608586195515050000,29.488334147075516,68.57004866839137,2022-08-17
PAK.7.3_1,Faisalabad,GADM2,3.6,PK,2022-08-17 16:00:00.000,190996.78847005544000,188703.0,-2293.7884700554423000,0.0669657942470433100,0.068114113691368920000,-1.2009502771887128000,-0.30364106606017590000,31.209905085174274,72.62371843417888,2022-08-17
PAK.8.3_1,Larkana,GADM2,3.6,PK,2022-08-17 16:00:00.000,33124.15384615384400,24410.0,-8714.1538461538440000,0.0116137307272929070,0.008811017923436911000,-26.3067573561341900000,-3.36237630243457140000,27.895334562554417,68.34847452964398,2022-08-17
PAK.2.2_1,Makran,GADM2,3.6,PK,2022-08-17 16:00:00.000,4855.16308341653600,1369.0,-3486.1630834165360000,0.0017022791570701521,0.000494153360802340500,-71.7884268615595700000,-4.00000000000000000000,26.114871247960583,63.45987406471992,2022-08-17
PAK.2.3_1,Nasirabad,GADM2,3.6,PK,2022-08-17 16:00:00.000,4921.92307692307700,3790.0,-1131.9230769230771000,0.0017256860217871150,0.001368035965990409300,-22.9929060283133900000,-2.21371988193622700000,28.782993915301570,67.82819872158310,2022-08-17
PAK.8.5_1,Rann of Kutch,GADM2,3.6,PK,2022-08-17 16:00:00.000,170.07692307692307,108.0,-62.0769230769230660,0.0000596310353078270,0.000038983610640359950,-36.2859712230215760000,-2.61566459277303800000,27.437046652649570,68.88075685015470,2022-08-17
PAK.4.1_1,Islamabad,GADM2,3.6,PK,2022-08-17 16:00:00.000,169875.73281745333000,173815.0,3939.2671825466678000,0.0595604955588182300,0.062740150772723740000,2.3188974247460585000,0.39305526979723193000,33.669224708654600,73.06666567556829,2022-08-17
PAK.7.7_1,Rawalpindi,GADM2,3.6,PK,2022-08-17 16:00:00.000,184693.20118343196000,184654.0,-39.2011834319564500,0.0647556799690197900,0.066652589251713200000,-0.0212249129538307350,-0.00407172669650323400,33.195204916020860,72.72306554874687,2022-08-17
PAK.7.8_1,Sargodha,GADM2,3.6,PK,2022-08-17 16:00:00.000,72578.19970931628000,68114.0,-4464.1997093162790000,0.0254467984906295200,0.024586385695902570000,-6.1507976489071890000,-1.31802399158591530000,32.100386779778120,71.88915810191632,2022-08-17
PAK.7.1_1,Bahawalpur,GADM2,3.6,PK,2022-08-17 16:00:00.000,99492.09249723617000,92302.0,-7190.0924972361680000,0.0348831362492897500,0.033317270641912075000,-7.2267253100368770000,-1.39736640602160800000,28.848917939976854,71.63772667830045,2022-08-17
PAK.3.1_1,F.A.T.A.,GADM2,3.6,PK,2022-08-17 16:00:00.000,21418.43542053661000,19284.0,-2134.4354205366108000,0.0075095636474019020,0.006960740255450937000,-9.9649471549102950000,-1.84968138854727870000,33.170013305044215,70.38616127056210,2022-08-17
PAK.5.8_1,Peshawar,GADM2,3.6,PK,2022-08-17 16:00:00.000,108446.84798937126000,104681.0,-3765.8479893712647000,0.0380227823062857100,0.037785586531884440000,-3.4724967430799984000,-0.62883876926410850000,34.013555182303660,71.79201037504812,2022-08-17
PAK.7.2_1,Dera Ghazi Khan,GADM2,3.6,PK,2022-08-17 16:00:00.000,65530.34112543565400,56694.0,-8836.3411254356540000,0.0229757336544560900,0.020464229830042285000,-13.4841451032136350000,-1.96352210654681450000,30.022478285382874,70.54930191944253,2022-08-17
PAK.2.6_1,Zhob,GADM2,3.6,PK,2022-08-17 16:00:00.000,6595.92791471103400,5668.0,-927.9279147110337000,0.0023126124535550433,0.002045917639903335000,-14.0660611531281210000,-2.36052218699681400000,30.879947250445810,68.96663058059505,2022-08-17
PAK.8.4_1,Mirpur Khas,GADM2,3.6,PK,2022-08-17 16:00:00.000,29693.29179572058000,17951.0,-11742.2917957205800000,0.0104108288146498910,0.006479581431528717000,-39.5439361763557200000,-4.00000000000000000000,25.222414194595153,69.82002142729421,2022-08-17
PAK.7.5_1,Lahore,GADM2,3.6,PK,2022-08-17 16:00:00.000,541628.49787043790000,553799.0,12170.5021295620830000,0.1899015310009434800,0.199898931379821300000,2.2470161203209362000,0.60723844332044870000,31.212249025737595,73.94344561103003,2022-08-17
PAK.5.6_1,Malakand,GADM2,3.6,PK,2022-08-17 16:00:00.000,57780.85421613688000,54610.0,-3170.8542161368823000,0.0202586694040819660,0.019711990528426450000,-5.4876297397381720000,-1.66427641523348660000,35.692411371900940,72.24693033592979,2022-08-17
PAK.2.4_1,Quetta,GADM2,3.6,PK,2022-08-17 16:00:00.000,44309.20514002364000,44676.0,366.7948599763622000,0.0155353455857822220,0.016126220268228898000,0.8277886749051655000,0.26598661573193030000,29.377445454266713,64.30346882797684,2022-08-17
PAK.8.6_1,Sukkur,GADM2,3.6,PK,2022-08-17 16:00:00.000,55557.73510919520000,44255.0,-11302.7351091952000000,0.0194792168389647900,0.015974256378603050000,-20.3437588832445400000,-3.21402926643123200000,27.039829802350530,69.02108870949430,2022-08-17
PAK.5.5_1,Kohat,GADM2,3.6,PK,2022-08-17 16:00:00.000,18112.05000702395800,15829.0,-2283.0500070239577000,0.0063503047557927010,0.005713625674317200000,-12.6044482079971430000,-2.09497219696793100000,33.324038652215350,71.24562877885840,2022-08-17
PAK.7.4_1,Gujranwala,GADM2,3.6,PK,2022-08-17 16:00:00.000,256560.56905395190000,255796.0,-764.5690539519128000,0.0899532521818548800,0.092331959882976970000,-0.2980060719035955000,-0.06462480692957603000,32.333162895855320,74.07475121428519,2022-08-17
PAK.8.2_1,Karachi,GADM2,3.6,PK,2022-08-17 16:00:00.000,501351.56378730490000,509783.0,8431.4362126950870000,0.1757799486313233000,0.184010944287727930000,1.6817379268996940000,0.51092764035665890000,25.078783448780808,67.18591128987336,2022-08-17
PAK.2.2_1,Makran,GADM2,3.6,PK,2022-08-24 00:00:00.000,6874.70952853169400,7356.0,481.2904714683063500,0.0016995862589151871,0.001861921651977076800,6.9998662606546420000,0.44122431993698250000,26.114871247960583,63.45987406471992,2022-08-24
PAK.2.6_1,Zhob,GADM2,3.6,PK,2022-08-24 00:00:00.000,9298.23076923077000,7703.0,-1595.2307692307695000,0.0022987364312659557,0.001949752920769361500,-17.1544379187691300000,-4.00000000000000000000,30.879947250445810,68.96663058059505,2022-08-24
PAK.2.3_1,Nasirabad,GADM2,3.6,PK,2022-08-24 00:00:00.000,6550.23076923076950,4218.0,-2332.2307692307695000,0.0016193676491937253,0.001067643492120624000,-35.5998872789610900000,-4.00000000000000000000,28.782993915301570,67.82819872158310,2022-08-24
PAK.2.5_1,Sibi,GADM2,3.6,PK,2022-08-24 00:00:00.000,5917.38461538461500,5001.0,-916.3846153846152000,0.0014629135295512372,0.001265833358012148000,-15.4836948751608410000,-3.41943469434736800000,29.488334147075516,68.57004866839137,2022-08-24
PAK.7.3_1,Faisalabad,GADM2,3.6,PK,2022-08-24 00:00:00.000,264225.07692307694000,261522.0,-2703.0769230769365000,0.0653225140837599000,0.066195415207769050000,-1.0230167115049256000,-0.30600248072444336000,31.209905085174274,72.62371843417888,2022-08-24
PAK.8.4_1,Mirpur Khas,GADM2,3.6,PK,2022-08-24 00:00:00.000,40864.33863705920000,31406.0,-9458.3386370591980000,0.0101026040647911560,0.007949362615822740000,-23.1451370587243730000,-4.00000000000000000000,25.222414194595153,69.82002142729421,2022-08-24
PAK.2.4_1,Quetta,GADM2,3.6,PK,2022-08-24 00:00:00.000,66311.24959007218000,67386.0,1074.7504099278158000,0.0163936655282733020,0.017056478036993920000,1.6207418939512497000,0.59469663751490740000,29.377445454266713,64.30346882797684,2022-08-24
PAK.5.3_1,F.A.T.A.,GADM2,3.6,PK,2022-08-24 00:00:00.000,2168.48391561332600,1957.0,-211.4839156133262000,0.0005360990817661743,0.000495348106704613800,-9.7481209282687120000,-1.89504327813494500000,32.932342294260580,70.79861448797378,2022-08-24
PAK.7.7_1,Rawalpindi,GADM2,3.6,PK,2022-08-24 00:00:00.000,259634.00015218806000,257776.0,-1858.0001521880622000,0.0641874943478651100,0.065247242490489800000,-0.7156200632037183000,-0.26174564912555400000,33.195204916020860,72.72306554874687,2022-08-24
PAK.7.1_1,Bahawalpur,GADM2,3.6,PK,2022-08-24 00:00:00.000,131584.23076923078000,128843.0,-2741.2307692307804000,0.0325306472334802200,0.032612231023067230000,-2.0832359020886226000,-0.56501690410019590000,28.848917939976854,71.63772667830045,2022-08-24
PAK.3.1_1,F.A.T.A.,GADM2,3.6,PK,2022-08-24 00:00:00.000,28767.36930404798000,28132.0,-635.3693040479811000,0.0071119551119043466,0.007120660673384873000,-2.2085690618500880000,-0.36036426059855580000,33.170013305044215,70.38616127056210,2022-08-24
PAK.4.1_1,Islamabad,GADM2,3.6,PK,2022-08-24 00:00:00.000,244079.40572272320000,248069.0,3989.5942772768030000,0.0603420409733479850,0.062790245008741360000,1.6345409888448834000,0.32140436118515814000,33.669224708654600,73.06666567556829,2022-08-24
PAK.5.7_1,Mardan,GADM2,3.6,PK,2022-08-24 00:00:00.000,54940.87869235669000,52239.0,-2701.8786923566877000,0.0135826484145576860,0.013222529251988923000,-4.9177035017052720000,-1.15194620678861330000,34.305424712427560,72.36232932451856,2022-08-24
PAK.8.6_1,Sukkur,GADM2,3.6,PK,2022-08-24 00:00:00.000,78397.97584411687000,48128.0,-30269.9758441168670000,0.0193817821565305040,0.012181969177046323000,-38.6101674393089100000,-4.00000000000000000000,27.039829802350530,69.02108870949430,2022-08-24
PAK.8.2_1,Karachi,GADM2,3.6,PK,2022-08-24 00:00:00.000,756087.07692307690000,778157.0,22069.9230769231200000,0.1869221093849285000,0.196964024869157980000,2.9189619239516826000,1.47129686876680690000,25.078783448780808,67.18591128987336,2022-08-24
PAK.7.4_1,Gujranwala,GADM2,3.6,PK,2022-08-24 00:00:00.000,365193.21188286810000,357063.0,-8130.2118828680830000,0.0902841585072453000,0.090378375587260880000,-2.2262707398757340000,-0.70506840160864560000,32.333162895855320,74.07475121428519,2022-08-24
PAK.8.5_1,Rann of Kutch,GADM2,3.6,PK,2022-08-24 00:00:00.000,208.69230769230768,121.0,-87.6923076923076800,0.0000515935367193473,0.000030627041855522876,-41.8195157740278800000,-3.09447082496236800000,27.437046652649570,68.88075685015470,2022-08-24
PAK.8.3_1,Larkana,GADM2,3.6,PK,2022-08-24 00:00:00.000,48532.17328049600000,28121.0,-20411.1732804959970000,0.0119982690876597570,0.007117876396852553000,-42.0561275944810800000,-4.00000000000000000000,27.895334562554417,68.34847452964398,2022-08-24
PAK.5.6_1,Malakand,GADM2,3.6,PK,2022-08-24 00:00:00.000,79375.23076923077000,73177.0,-6198.2307692307660000,0.0196233820430838920,0.018522273073236343000,-7.8086735905245760000,-2.12095803659209300000,35.692411371900940,72.24693033592979,2022-08-24
PAK.5.1_1,Bannu,GADM2,3.6,PK,2022-08-24 00:00:00.000,18070.18773976055300,16261.0,-1809.1877397605530000,0.0044673658793950790,0.004115920062914525000,-10.0114489750994390000,-2.20594895130485500000,32.682470214647080,70.79360871430961,2022-08-24
PAK.7.8_1,Sargodha,GADM2,3.6,PK,2022-08-24 00:00:00.000,95318.82945442967000,92796.0,-2522.8294544296660000,0.0235650062136122730,0.023488156826653728000,-2.6466995050969700000,-0.91318693046833220000,32.100386779778120,71.88915810191632,2022-08-24
PAK.5.2_1,Dera Ismail Khan,GADM2,3.6,PK,2022-08-24 00:00:00.000,20050.06188686305000,17985.0,-2065.0618868630518000,0.0049568362898657200,0.004552292130343628000,-10.2990150771816640000,-1.52514637785475600000,31.937340491088090,70.62908633221942,2022-08-24
PAK.5.4_1,Hazara,GADM2,3.6,PK,2022-08-24 00:00:00.000,64941.25428397416500,61578.0,-3363.2542839741654000,0.0160549711896457600,0.015586380027928825000,-5.1788382172069400000,-1.52715551331517400000,34.841214265020795,73.22436616623538,2022-08-24
PAK.5.8_1,Peshawar,GADM2,3.6,PK,2022-08-24 00:00:00.000,153097.84179395856000,148075.0,-5022.8417939585630000,0.0378493065201778240,0.037480158865756610000,-3.2807836657042366000,-0.76874150026603450000,34.013555182303660,71.79201037504812,2022-08-24
PAK.7.2_1,Dera Ghazi Khan,GADM2,3.6,PK,2022-08-24 00:00:00.000,83528.51585078960000,81368.0,-2160.5158507895976000,0.0206501696076608170,0.020595546625621370000,-2.5865298377270247000,-0.50643431137617450000,30.022478285382874,70.54930191944253,2022-08-24
PAK.2.1_1,Kalat,GADM2,3.6,PK,2022-08-24 00:00:00.000,11095.54635292777700,10328.0,-767.5463529277768000,0.0027430741674725335,0.002614182547800333000,-6.9169841544911215000,-0.89621143126411680000,27.493773199641932,65.73513763364258,2022-08-24
PAK.7.6_1,Multan,GADM2,3.6,PK,2022-08-24 00:00:00.000,227268.00000000000000,228266.0,998.0000000000000000,0.0561858749505064340,0.057777787902419710000,0.4391272016861076400,0.13628870849401983000,30.125238653918725,72.23541496058307,2022-08-24
PAK.7.5_1,Lahore,GADM2,3.6,PK,2022-08-24 00:00:00.000,776622.39394295100000,774293.0,-2329.3939429509920000,0.1919989119006705300,0.195985984458168400000,-0.2999386782729473000,-0.11751622576222809000,31.212249025737595,73.94344561103003,2022-08-24
PAK.5.5_1,Kohat,GADM2,3.6,PK,2022-08-24 00:00:00.000,22920.41268464162200,20434.0,-2486.4126846416220000,0.0056664530022408595,0.005172173332857475500,-10.8475542884301820000,-2.31171599811264200000,33.324038652215350,71.24562877885840,2022-08-24
PAK.8.1_1,Hyderabad,GADM2,3.6,PK,2022-08-24 00:00:00.000,123008.23076923077000,112998.0,-10010.2307692307660000,0.0304104628539127280,0.028601607236284084000,-8.1377882835559530000,-2.66023512139056400000,25.323100383720320,68.05136342208650,2022-08-24
PAK.2.5_1,Sibi,GADM2,3.6,PK,2022-08-25 08:00:00.000,4779.61538461538500,1831.0,-2948.6153846153848000,0.0013362151017045913,0.000533524947754766200,-61.6785737272317700000,-4.00000000000000000000,29.488334147075516,68.57004866839137,2022-08-25
PAK.7.3_1,Faisalabad,GADM2,3.6,PK,2022-08-25 08:00:00.000,232925.98483077888000,231378.0,-1547.9848307788780000,0.0651180468437099300,0.067419953774769140000,-0.6645794311481286000,-0.24148012071731306000,31.209905085174274,72.62371843417888,2022-08-25
PAK.5.3_1,F.A.T.A.,GADM2,3.6,PK,2022-08-25 08:00:00.000,1600.46153846153860,1149.0,-451.4615384615385700,0.0004474336751599860,0.000334800745478004530,-28.1905951294490700000,-2.88922327399216000000,32.932342294260580,70.79861448797378,2022-08-25
PAK.8.1_1,Hyderabad,GADM2,3.6,PK,2022-08-25 08:00:00.000,112405.05433504927000,107694.0,-4711.0543350492660000,0.0314245643266344850,0.031380358123157724000,-4.1911037291701420000,-0.97067593958649160000,25.323100383720320,68.05136342208650,2022-08-25
PAK.2.3_1,Nasirabad,GADM2,3.6,PK,2022-08-25 08:00:00.000,4673.69230769230800,1943.0,-2730.6923076923076000,0.0013066026740060765,0.000566160007366199100,-58.4143752776817850000,-4.00000000000000000000,28.782993915301570,67.82819872158310,2022-08-25
PAK.7.5_1,Lahore,GADM2,3.6,PK,2022-08-25 08:00:00.000,710682.60225510590000,714940.0,4257.3977448941440000,0.1986822681817955700,0.208322406416052700000,0.5990567013766438000,0.20207165677589142000,31.212249025737595,73.94344561103003,2022-08-25
PAK.7.4_1,Gujranwala,GADM2,3.6,PK,2022-08-25 08:00:00.000,323312.94701954900000,315567.0,-7745.9470195490285000,0.0903871143637851700,0.091951320146438170000,-2.3957973638176130000,-0.67208859832292080000,32.333162895855320,74.07475121428519,2022-08-25
PAK.7.6_1,Multan,GADM2,3.6,PK,2022-08-25 08:00:00.000,187191.24837400406000,182356.0,-4835.2483740040625000,0.0523321968101010740,0.053135704736629240000,-2.5830387828578205000,-0.63237047537357890000,30.125238653918725,72.23541496058307,2022-08-25
PAK.8.5_1,Rann of Kutch,GADM2,3.6,PK,2022-08-25 08:00:00.000,134.61538461538460,100.0,-34.6153846153846100,0.0000376338042646340,0.000029138446081636603,-25.5246738513896750000,-2.04236940945426700000,27.437046652649570,68.88075685015470,2022-08-25
PAK.8.3_1,Larkana,GADM2,3.6,PK,2022-08-25 08:00:00.000,40001.68644282368000,23160.0,-16841.6864428236800000,0.0111830875954162160,0.006748464112507037000,-42.1013885327319300000,-4.00000000000000000000,27.895334562554417,68.34847452964398,2022-08-25
PAK.5.5_1,Kohat,GADM2,3.6,PK,2022-08-25 08:00:00.000,16691.15384615384800,14054.0,-2637.1538461538476000,0.0046662691533494935,0.004095117212313208000,-15.7987631222407640000,-1.99933188016181520000,33.324038652215350,71.24562877885840,2022-08-25
PAK.8.6_1,Sukkur,GADM2,3.6,PK,2022-08-25 08:00:00.000,63825.15384615384400,42599.0,-21226.1538461538440000,0.0178433048634754240,0.012412686646316376000,-33.2562007375804500000,-4.00000000000000000000,27.039829802350530,69.02108870949430,2022-08-25
PAK.2.1_1,Kalat,GADM2,3.6,PK,2022-08-25 08:00:00.000,8270.19903388220500,5728.0,-2542.1990338822050000,0.0023120615266965417,0.001669050191556144500,-30.7355562774915820000,-2.90738803616812640000,27.493773199641932,65.73513763364258,2022-08-25
PAK.5.1_1,Bannu,GADM2,3.6,PK,2022-08-25 08:00:00.000,11262.53405834617300,8683.0,-2579.5340583461730000,0.0031486148740471220,0.002530091273268506300,-22.9016403287275770000,-2.15456054838847470000,32.682470214647080,70.79360871430961,2022-08-25
PAK.7.8_1,Sargodha,GADM2,3.6,PK,2022-08-25 08:00:00.000,74860.00000000000000,68484.0,-6376.0000000000000000,0.0209282660767180220,0.019955173414548010000,-8.5171183927545720000,-1.56168355016655100000,32.100386779778120,71.88915810191632,2022-08-25
PAK.7.7_1,Rawalpindi,GADM2,3.6,PK,2022-08-25 08:00:00.000,233268.23076923078000,227452.0,-5816.2307692307800000,0.0652137269674555600,0.066275978381604080000,-2.4933553173948932000,-0.75859318552228500000,33.195204916020860,72.72306554874687,2022-08-25
PAK.2.2_1,Makran,GADM2,3.6,PK,2022-08-25 08:00:00.000,6222.15384615384600,6152.0,-70.1538461538457300,0.0017394989482044094,0.001792597202942283800,-1.1273037416101095000,-0.13486873513586786000,26.114871247960583,63.45987406471992,2022-08-25
PAK.7.1_1,Bahawalpur,GADM2,3.6,PK,2022-08-25 08:00:00.000,101944.15384615384000,97520.0,-4424.1538461538440000,0.0285000584645763340,0.028415812618812014000,-4.3397392413869580000,-0.85911776083037860000,28.848917939976854,71.63772667830045,2022-08-25
PAK.3.1_1,F.A.T.A.,GADM2,3.6,PK,2022-08-25 08:00:00.000,18626.68085177342400,14800.0,-3826.6808517734244000,0.0052073755409033250,0.004312490020082217000,-20.5429805364585150000,-2.59924462368176720000,33.170013305044215,70.38616127056210,2022-08-25
PAK.4.1_1,Islamabad,GADM2,3.6,PK,2022-08-25 08:00:00.000,213251.07141628490000,216176.0,2924.9285837151110000,0.0596176217438579640,0.062990327201438740000,1.3715827303761188000,0.24354419975605165000,33.669224708654600,73.06666567556829,2022-08-25
PAK.5.2_1,Dera Ismail Khan,GADM2,3.6,PK,2022-08-25 08:00:00.000,14448.30769230769100,11758.0,-2690.3076923076915000,0.0040392469642386730,0.003426098490278831700,-18.6189383574405940000,-1.93767345238148140000,31.937340491088090,70.62908633221942,2022-08-25
PAK.2.6_1,Zhob,GADM2,3.6,PK,2022-08-25 08:00:00.000,6268.56809146971700,3262.0,-3006.5680914697170000,0.0017524747654061273,0.000950496111182986000,-47.9549475754224500000,-4.00000000000000000000,30.879947250445810,68.96663058059505,2022-08-25
PAK.7.2_1,Dera Ghazi Khan,GADM2,3.6,PK,2022-08-25 08:00:00.000,58539.75788159638600,49969.0,-8570.7578815963860000,0.0163656910100547680,0.014560190122532993000,-14.6406677872730420000,-2.22459421956766560000,30.022478285382874,70.54930191944253,2022-08-25
PAK.5.8_1,Peshawar,GADM2,3.6,PK,2022-08-25 08:00:00.000,123653.92307692308000,117205.0,-6448.9230769230780000,0.0345693588509734040,0.034151715729982180000,-5.2152578453438050000,-1.16533303640579030000,34.013555182303660,71.79201037504812,2022-08-25
PAK.5.7_1,Mardan,GADM2,3.6,PK,2022-08-25 08:00:00.000,42277.69230769230500,37258.0,-5019.6923076923050000,0.0118193800925060020,0.010856402241096165000,-11.8728655824083000000,-2.23443050942157800000,34.305424712427560,72.36232932451856,2022-08-25
PAK.5.4_1,Hazara,GADM2,3.6,PK,2022-08-25 08:00:00.000,52024.07692307692000,45919.0,-6105.0769230769220000,0.0145441320363585300,0.013380083056226712000,-11.7348734190316490000,-3.74646801295054880000,34.841214265020795,73.22436616623538,2022-08-25
PAK.8.4_1,Mirpur Khas,GADM2,3.6,PK,2022-08-25 08:00:00.000,32947.92307692308000,28736.0,-4211.9230769230780000,0.0092110993965947640,0.008373223866019094000,-12.7831888984348760000,-3.32455896912150760000,25.222414194595153,69.82002142729421,2022-08-25
PAK.8.2_1,Karachi,GADM2,3.6,PK,2022-08-25 08:00:00.000,761886.46153846150000,768237.0,6350.5384615384970000,0.2129970957430685800,0.223852324024182600000,0.8335270997523707000,0.37819330061458933000,25.078783448780808,67.18591128987336,2022-08-25
PAK.5.6_1,Malakand,GADM2,3.6,PK,2022-08-25 08:00:00.000,60561.69589934034000,52422.0,-8139.6958993403390000,0.0169309549270461840,0.015274956204915539000,-13.4401148734678400000,-3.78847037890641540000,35.692411371900940,72.24693033592979,2022-08-25
PAK.2.4_1,Quetta,GADM2,3.6,PK,2022-08-25 08:00:00.000,58442.87059918390000,35360.0,-23082.8705991839000000,0.0163386046778910140,0.010303354534466702000,-39.4957937633689600000,-4.00000000000000000000,29.377445454266713,64.30346882797684,2022-08-25
PAK.5.7_1,Mardan,GADM2,3.6,PK,2022-09-01 00:00:00.000,55105.15384615384400,53438.0,-1667.1538461538440000,0.0136991205647106140,0.013551666011966184000,-3.0253496747536186000,-0.77046632208509760000,34.305424712427560,72.36232932451856,2022-09-01
